val_loss,val_mIoU,val_F1,val_OA,epoch,step,train_loss,train_mIoU,train_F1,train_OA
,,,,11,10043,0.6337327361106873,0.8467577113837802,0.9158654898267358,0.917750161319109
0.7118931412696838,0.8169247724563007,0.8970712474702716,0.8941605842350585,12,10880,,,,
,,,,12,10880,0.6271822452545166,0.8490841829883273,0.9172480592282355,0.9196543171739129
0.705066978931427,0.822109356626369,0.9000609231394228,0.8977970237685726,13,11717,,,,
,,,,13,11717,0.6202532649040222,0.8524250280138002,0.9192322235932007,0.9212544292875265
0.7279450297355652,0.8091471365605504,0.8925488313935428,0.8891280080012308,14,12554,,,,
,,,,14,12554,0.6191215515136719,0.8530478161321646,0.9196378765288479,0.9214994342774798
0.6965175271034241,0.8252237375289537,0.901503737506701,0.9022493984495844,15,13391,,,,
,,,,15,13391,0.6839437484741211,0.8293744411825857,0.9056018292819473,0.9070121441728848
0.7362332344055176,0.8108695651926526,0.8925996054883159,0.8943439015525658,16,14228,,,,
,,,,16,14228,0.6730687022209167,0.8334130420088794,0.9080861402421088,0.9099734574373057
0.7964539527893066,0.7818131245500354,0.8755744965763238,0.870463441777431,17,15065,,,,
,,,,17,15065,0.6648533940315247,0.8359547867695347,0.9095253330241692,0.9114933591732016
0.7424026131629944,0.8152227229428324,0.8957159239356246,0.8921027481080532,18,15902,,,,
,,,,18,15902,0.6526676416397095,0.8400269389772932,0.9119552066371543,0.9139470305118569
0.7580028176307678,0.8085214544597497,0.8917768219211959,0.8868117764707056,19,16739,,,,
,,,,19,16739,0.6314234137535095,0.8472906503108945,0.9162349786720372,0.9189876716441904
0.7415139675140381,0.8197158322097549,0.898133821267866,0.8956264922224524,20,17576,,,,
,,,,20,17576,0.6349488496780396,0.8456805513768163,0.9153082665174622,0.917807553781658
0.7307313680648804,0.8196264145143504,0.8980828157330712,0.8977010147196256,21,18413,,,,
,,,,21,18413,0.6173945665359497,0.8527743995591026,0.9195327695581283,0.9223528246731769
0.710213303565979,0.8255583236710098,0.9013201180182892,0.9019336566087973,22,19250,,,,
,,,,22,19250,0.607028067111969,0.8550835917847556,0.9208548507928231,0.9239489238066422
0.8539530634880066,0.7728366438696115,0.8693181517493205,0.8604358812514954,23,20087,,,,
,,,,23,20087,0.6095072031021118,0.8555821227179546,0.9211794050008612,0.9235647324530918
0.7323544025421143,0.8224810853264044,0.8997054986964883,0.8985120831854867,24,20924,,,,
,,,,24,20924,0.5977344512939453,0.8597565641140001,0.9235924347606478,0.9266499141809711
0.7036741375923157,0.8267753345282987,0.9025233620144073,0.9033274361424399,25,21761,,,,
,,,,25,21761,0.5913339853286743,0.8610716278695261,0.9243764281525053,0.9274283133574457
0.7252772450447083,0.825995293381059,0.9020346556226991,0.9008715181532536,26,22598,,,,
,,,,26,22598,0.5838257670402527,0.8649278784862535,0.9266260457912484,0.9293872893117374
0.7381951212882996,0.8167533406143068,0.8965353168133945,0.8941598097978938,27,23435,,,,
,,,,27,23435,0.5744552612304688,0.867182062795927,0.9279611141435323,0.9314771353819614
0.7417240142822266,0.8231828124135945,0.9002553024266617,0.8995629351715306,28,24272,,,,
,,,,28,24272,0.5703100562095642,0.8688432979888854,0.9289078615176891,0.9322224458079538
0.7269079089164734,0.8237195855512344,0.9004236095028348,0.9005914935237819,29,25109,,,,
,,,,29,25109,0.571133553981781,0.8693820853032858,0.9292192457040247,0.9323629792661445
0.7104393243789673,0.8284585321304588,0.9032394785170416,0.9027199176940031,30,25946,,,,
,,,,30,25946,0.5666081309318542,0.8698661885585267,0.9295444832502767,0.9333243953954544
0.7058702707290649,0.8290124018120046,0.9036814196327168,0.903156505587672,31,26783,,,,
,,,,31,26783,0.560653805732727,0.872049496450704,0.9307868228644102,0.9347130661177335
0.7235885262489319,0.8252916025594157,0.9013843888615671,0.9012689017524171,32,27620,,,,
,,,,32,27620,0.5541091561317444,0.8735826330722567,0.9316653305288817,0.9355726348540583
0.7245038151741028,0.8264003216491714,0.9021131214350131,0.9013420162381869,33,28457,,,,
,,,,33,28457,0.549452543258667,0.8746510905876347,0.932299209501793,0.9363269233267733
0.7313550710678101,0.8241643425737193,0.9006389729305273,0.8992582089588305,34,29294,,,,
,,,,34,29294,0.5467044711112976,0.8760695915186677,0.9331197705212716,0.9372325180819588
0.7285357117652893,0.8234680270975566,0.900347458281453,0.8999586344756582,35,30131,,,,
,,,,35,30131,0.5423731207847595,0.8786735873912808,0.9346237899701866,0.9389489756603947
0.7386716604232788,0.8225260793564443,0.8997333679233744,0.8990975534501614,36,30968,,,,
,,,,36,30968,0.5413129329681396,0.8785631282520464,0.9345840937057275,0.9388034606926899
0.7301820516586304,0.8247665328644326,0.9010478692574677,0.9002484347873738,37,31805,,,,
,,,,37,31805,0.5370731353759766,0.8790071441730861,0.9348150364654939,0.9392806875007802
0.7319700121879578,0.8241803210769689,0.9007743584475598,0.900438040703935,38,32642,,,,
,,,,38,32642,0.5350044369697571,0.8806310515532653,0.9357564798257044,0.9402420438040665
0.7279812693595886,0.8254544397634096,0.9015426933596402,0.9010703665330272,39,33479,,,,
,,,,39,33479,0.5336670279502869,0.8808437559943263,0.9358833114618672,0.9400638331143288
0.7405499219894409,0.8231590664587538,0.9000586582076764,0.8995719406485069,40,34316,,,,
,,,,40,34316,0.5328955054283142,0.8817507136702373,0.9364173036323089,0.9405844843133444
0.7408422231674194,0.8234839767511553,0.900264600542938,0.8994165115327257,41,35153,,,,
,,,,41,35153,0.5313523411750793,0.8814787170368868,0.9362559477108992,0.9405956455481922
0.7365979552268982,0.8245474671166256,0.900885859716167,0.9000978258023614,42,35990,,,,
,,,,42,35990,0.5311766862869263,0.8825656188209712,0.9368728841303401,0.9408559995155504
0.7358227372169495,0.8239585672354857,0.900603645780609,0.9000015797671782,43,36827,,,,
,,,,43,36827,0.5302435755729675,0.881285556329028,0.9361334864850847,0.9406946299525208
0.7340127229690552,0.8241154000031956,0.9006608840300719,0.900094376806245,44,37664,,,,
,,,,44,37664,0.5336718559265137,0.881428078555528,0.9362218147368331,0.9402539034541857
